0.     1.570795710814805    0.9239976218640507   0.8490789108567953   0.7853979978036885
0.05   1.6019966747398133   0.9353634174971363   0.8588799382386221   0.7939211980455639
0.1    1.6319939555840621   0.946354116245424    0.8683333890260716   0.8021233521912288
0.15   1.6608657605016153   0.9569887100421974   0.8774576954307798   0.810022233098678
0.2    1.6886821633529048   0.9672847194280343   0.8862698707318682   0.817634271446532
0.25   1.7155066742693732   0.977258501722657    0.8947857051474872   0.8249746891607738
0.3    1.7413967117156557   0.9869252084342808   0.903019931048334    0.8320576160001466
0.35   1.766404736023204    0.9962990506433178   0.9109862101647238   0.8388961788445124
0.4    1.7905787219826128   1.0053932382881168   0.9186973562383586   0.8455026449893123
0.45   1.8139625514334945   1.0142201938339      0.926165288086767    0.8518884084405037
0.5    1.836596759537854    1.0227915685605027   0.933401224845681    0.8580641665449193
0.55   1.8585187720901095   1.031118255667521    0.9404156301178417   0.8640398798687869
0.6    1.8797631087078084   1.0392105689275717   0.9472183842117384   0.8698249292778153
0.65   1.9003619364435693   1.0470781602859098   0.9538187240805928   0.8754280689672989
0.7    1.920345181284097    1.054730179866573    0.9602253835601501   0.8808575665699853
0.75   1.9397406282741803   1.062175268422247    0.9664465938708953   0.886121152950294
0.8    1.9585743528125565   1.0694215516918624   0.9724900845766785   0.891226147387837
0.85   1.9768707626929714   1.0764767631540622   0.9783631917089177   0.8961794065790063
0.9    1.994652640421328    1.0833482158533192   0.9840728504549451   0.9009874272051414
0.95   2.011941491100154    1.0900428587913054   0.9896255899047037   0.9056563426760469
1.     2.0287575131499613   1.096567248221252    0.9950276267942267   0.9101919209026215
1.05   2.045119770255726    1.1029276523895573   1.0002848537801257   0.9145996440533175
1.1    2.061046153939886    1.1091300310299308   1.005402830658299    0.9188847008750821
1.15   2.076553661229132    1.1151800193069275   1.0103868661470017   0.9230519809880289
1.2    2.091658339300838    1.1210830196236394   1.0152419944900795   0.927106144647458
1.25   2.106375385270497    1.12684416904484     1.0199730117982182   0.9310516125990778
1.3    2.120719235811992    1.1324683668794966   1.024584453755427    0.9348925584202716
1.35   2.134703507302849    1.137960299907011    1.029080666148037    0.9386329697329203
1.4    2.1483412187976967   1.1433244110505307   1.0334657803601441   0.9422766297347218
1.45   2.1616447224942323   1.1485649780898717   1.0377437433365144   0.9458271441709105
1.5    2.174625774359788    1.1536860804909823   1.0419182949964518   0.9492879239523362
1.55   2.187295597682556    1.1586916308871789   1.0459930294208069   0.9526622382030034
1.6    2.199664816763442    1.1635853450057716   1.0499713707197298   0.9559531953451247
1.65   2.2117436413812785   1.168370810415396    1.0538565905291242   0.959163765518488
1.7    2.2235417948365748   1.17305145514637     1.0576518239756156   0.9622967632503167
1.75   2.2350685667353125   1.1776305655251877   1.061360047340519    0.9653548935964168
1.8    2.246332838253835    1.1821112935378628   1.0649841307139425   0.9683407337096888
1.85   2.2573431275812355   1.1864966725403339   1.0685268146271985   0.9712567459596415
1.9    2.2681075231890837   1.1907895884057216   1.0719907240323174   0.9741052899093555
1.95   2.278633836714898    1.1949928385762747   1.0753783743137675   0.9768886053356763
2.     2.288929533003581    1.1991091023850933   1.0786921835913486   0.9796088519986506
2.05   2.299001769690415    1.2031409552376713   1.0819344513125146   0.9822680919085838
2.1    2.3088574134086883   1.2070908736289192   1.0851074032936392   0.9848682998604287
2.15   2.3185030740620975   1.2109612476400553   1.088213169643418    0.9874113730075521
2.2    2.327945042238919    1.2147543542517463   1.0912537958400497   0.9898991148458507
2.25   2.3371894176862593   1.2184724082795635   1.0942312468590412   0.992333269600269
2.3    2.3462420447279504   1.222117535134682    1.0971474169198416   0.9947155056776575
2.35   2.355108543137857    1.2256917823605453   1.1000041096857107   0.997047424261147
2.4    2.363794319029031    1.2291971231575858   1.1028030769509884   0.9993305626212854
2.45   2.372304575082945    1.2326354665403572   1.1055459983868294   1.0015664016818397
2.5    2.380644320168115    1.2360086331568312   1.108234490503198    1.0037563511482952
2.55   2.388818394730358    1.2393183993147092   1.1108701095562163   1.0059017790212128
2.6    2.39683141385814     1.2425664724138388   1.1134543594258215   1.0080039963624703
2.65   2.404687873687159    1.2457545004785813   1.1159886736726228   1.0100642642287705
2.7    2.412392093298569    1.2488840746959273   1.118474448848981    1.01208379600174
2.75   2.4199482383348756   1.2519567318234135   1.1209130262360332   1.0140637595898347
2.8    2.427360327772016    1.2549739564747622   1.1233056992044246   1.0160052833866118
2.85   2.434632240324491    1.257937189205646    1.1256537153057682   1.017909442715617
2.9    2.4417677205078117   1.2608478048867162   1.1279582782559743   1.0197772850093039
2.95   2.4487703982706805   1.2637071502428576   1.1302205498169688   1.021609816012022
3.     2.455643738775816    1.266516521970147    1.132441656014929    1.023408005347291
3.05   2.4623911312050404   1.2692771744549411   1.1346226710846956   1.0251727881026924
3.1    2.469015837793695    1.2719903214635024   1.1367646457441722   1.026905066332776
3.15   2.4755210124729703   1.2746571377512876   1.1388685909274638   1.0286057104848605
3.2    2.4819097052889414   1.2772787605963642   1.1409354836969414   1.0302755641023231
3.25   2.48818486660354     1.279856291261168    1.1429662686288964   1.0319154316918924
3.3    2.494349351090386    1.2823908014695133   1.1449618591322712   1.0335261000972051
3.35   2.50040592153752     1.2848833143776908   1.146923138704204    1.0351083262060201
3.4    2.5063572524682067   1.2873348364223471   1.1488509621258975   1.0366628414207062
3.45   2.5122059451990073   1.2897463381198406   1.1507461604008176   1.0381903527072354
3.5    2.5179544846051685   1.292118760333659    1.1526095266248753   1.0396915435932983
3.55   2.5236053121695243   1.2944530153804583   1.1544418398775969   1.041167075118389
